bigrams_comb,count,quarter
"('萨德', '历史')",1,2016Q3
"('军事', '重返')",1,2016Q3
"('文章', '重返')",1,2016Q3
"('文章', '军事')",1,2016Q3
"('美国', '军事')",1,2016Q3
"('美国', '文章')",1,2016Q3
"('中国', '军事')",1,2016Q3
"('日本', '情报')",1,2016Q3
"('日本', '朴槿惠')",1,2016Q3
"('日本', '历史')",1,2016Q3
"('朴槿惠', '历史')",1,2016Q3
"('朝鲜', '安全')",1,2016Q3
"('朝鲜', '决定')",1,2016Q3
"('系统', '朴槿惠')",1,2016Q3
"('中国', '朴槿惠')",1,2016Q3
"('中国', '决定')",1,2016Q3
"('历史', '同盟')",1,2016Q3
"('朴槿惠', '同盟')",1,2016Q3
"('情报', '同盟')",1,2016Q3
"('日本', '同盟')",1,2016Q3
"('情报', '历史')",1,2016Q3
"('情报', '朴槿惠')",1,2016Q3
"('共享', '同盟')",1,2016Q3
"('共享', '历史')",1,2016Q3
"('共享', '朴槿惠')",1,2016Q3
"('部署', '同盟')",1,2016Q3
"('部署', '历史')",1,2016Q3
"('中国', '文章')",1,2016Q3
"('战略', '重返')",1,2016Q3
"('战略', '文章')",1,2016Q3
"('霸权', '阵营')",1,2016Q3
"('东亚', '事实上')",1,2016Q3
"('东亚', '力量')",1,2016Q3
"('东亚', '阵营')",1,2016Q3
"('霸权', '事实上')",1,2016Q3
"('霸权', '安全')",1,2016Q3
"('霸权', '经济')",1,2016Q3
"('霸权', '力量')",1,2016Q3
"('霸权', '东亚')",1,2016Q3
"('阵营', '经济')",1,2016Q3
"('体系', '事实上')",1,2016Q3
"('体系', '安全')",1,2016Q3
"('体系', '经济')",1,2016Q3
"('体系', '力量')",1,2016Q3
"('体系', '阵营')",1,2016Q3
"('体系', '东亚')",1,2016Q3
"('体系', '霸权')",1,2016Q3
"('阵营', '力量')",1,2016Q3
"('阵营', '安全')",1,2016Q3
"('俄罗斯', '重返')",1,2016Q3
"('系统', '重返')",1,2016Q3
"('俄罗斯', '军事')",1,2016Q3
"('俄罗斯', '文章')",1,2016Q3
"('俄罗斯', '美国')",1,2016Q3
"('俄罗斯', '中国')",1,2016Q3
"('俄罗斯', '战略')",1,2016Q3
"('部署', '重返')",1,2016Q3
"('部署', '文章')",1,2016Q3
"('系统', '文章')",1,2016Q3
"('阵营', '事实上')",1,2016Q3
"('萨德', '重返')",1,2016Q3
"('萨德', '文章')",1,2016Q3
"('安全', '事实上')",1,2016Q3
"('经济', '事实上')",1,2016Q3
"('力量', '事实上')",1,2016Q3
"('力量', '安全')",1,2016Q3
"('力量', '经济')",1,2016Q3
"('朝鲜', '反对')",1,2016Q3
"('国防部', '韩国')",1,2016Q3
"('决定', '安全')",1,2016Q3
"('多边', '亚太')",1,2016Q3
"('多边', '体系')",1,2016Q3
"('多边', '自身')",1,2016Q3
"('多边', '战略')",1,2016Q3
"('多边', '东盟')",1,2016Q3
"('多边', '地区')",1,2016Q3
"('多边', '美国')",1,2016Q3
"('多边', '机制')",1,2016Q3
"('多边', '安全')",1,2016Q3
"('安全', '机制')",1,2016Q3
"('日', '风险')",1,2016Q3
"('平壤', '风险')",1,2016Q3
"('平壤', '日')",1,2016Q3
"('意愿', '风险')",1,2016Q3
"('意愿', '日')",1,2016Q3
"('意愿', '平壤')",1,2016Q3
"('愿意', '风险')",1,2016Q3
"('安全', '亚太')",1,2016Q3
"('安全', '东盟')",1,2016Q3
"('愿意', '平壤')",1,2016Q3
"('机制', '自身')",1,2016Q3
"('东盟', '战略')",1,2016Q3
"('地区', '体系')",1,2016Q3
"('地区', '自身')",1,2016Q3
"('地区', '东盟')",1,2016Q3
"('美国', '自身')",1,2016Q3
"('美国', '东盟')",1,2016Q3
"('机制', '体系')",1,2016Q3
"('机制', '战略')",1,2016Q3
"('安全', '自身')",1,2016Q3
"('机制', '东盟')",1,2016Q3
"('机制', '地区')",1,2016Q3
"('机制', '美国')",1,2016Q3
"('亚太', '自身')",1,2016Q3
"('亚太', '东盟')",1,2016Q3
"('亚太', '机制')",1,2016Q3
"('安全', '体系')",1,2016Q3
"('愿意', '日')",1,2016Q3
"('愿意', '意愿')",1,2016Q3
"('决定', '反对')",1,2016Q3
"('政权', '意愿')",1,2016Q3
"('冲突', '愿意')",1,2016Q3
"('冲突', '朝鲜')",1,2016Q3
"('冲突', '谈判')",1,2016Q3
"('冲突', '演习')",1,2016Q3
"('政权', '风险')",1,2016Q3
"('政权', '日')",1,2016Q3
"('政权', '平壤')",1,2016Q3
"('政权', '愿意')",1,2016Q3
"('冲突', '平壤')",1,2016Q3
"('政权', '朝鲜')",1,2016Q3
"('政权', '谈判')",1,2016Q3
"('政权', '演习')",1,2016Q3
"('政权', '冲突')",1,2016Q3
"('反对', '朴槿惠')",1,2016Q3
"('安全', '朴槿惠')",1,2016Q3
"('决定', '朴槿惠')",1,2016Q3
"('冲突', '意愿')",1,2016Q3
"('冲突', '日')",1,2016Q3
"('朝鲜', '风险')",1,2016Q3
"('谈判', '愿意')",1,2016Q3
"('朝鲜', '平壤')",1,2016Q3
"('朝鲜', '意愿')",1,2016Q3
"('朝鲜', '愿意')",1,2016Q3
"('谈判', '风险')",1,2016Q3
"('谈判', '日')",1,2016Q3
"('谈判', '平壤')",1,2016Q3
"('谈判', '意愿')",1,2016Q3
"('谈判', '朝鲜')",1,2016Q3
"('冲突', '风险')",1,2016Q3
"('演习', '风险')",1,2016Q3
"('演习', '日')",1,2016Q3
"('演习', '平壤')",1,2016Q3
"('演习', '意愿')",1,2016Q3
"('演习', '愿意')",1,2016Q3
"('演习', '朝鲜')",1,2016Q3
"('演习', '谈判')",1,2016Q3
"('国防部', '月')",1,2016Q3
"('军演', '系统')",1,2016Q3
"('国防部', '反导')",1,2016Q3
"('协议', '韩国')",1,2016Q3
"('协议', '主权')",1,2016Q3
"('协议', '历史')",1,2016Q3
"('协议', '受害者')",1,2016Q3
"('协议', '领土')",1,2016Q3
"('解决', '韩国')",1,2016Q3
"('解决', '达成')",1,2016Q3
"('解决', '主权')",1,2016Q3
"('解决', '历史')",1,2016Q3
"('解决', '受害者')",1,2016Q3
"('解决', '领土')",1,2016Q3
"('解决', '协议')",1,2016Q3
"('问题', '达成')",1,2016Q3
"('问题', '主权')",1,2016Q3
"('问题', '受害者')",1,2016Q3
"('问题', '领土')",1,2016Q3
"('协议', '达成')",1,2016Q3
"('领土', '受害者')",1,2016Q3
"('问题', '解决')",1,2016Q3
"('领土', '历史')",1,2016Q3
"('受害者', '道歉')",1,2016Q3
"('受害者', '日本')",1,2016Q3
"('达成', '韩国')",1,2016Q3
"('主权', '韩国')",1,2016Q3
"('主权', '达成')",1,2016Q3
"('历史', '韩国')",1,2016Q3
"('历史', '达成')",1,2016Q3
"('历史', '主权')",1,2016Q3
"('受害者', '韩国')",1,2016Q3
"('受害者', '达成')",1,2016Q3
"('受害者', '主权')",1,2016Q3
"('受害者', '历史')",1,2016Q3
"('领土', '韩国')",1,2016Q3
"('领土', '达成')",1,2016Q3
"('领土', '主权')",1,2016Q3
"('问题', '协议')",1,2016Q3
"('慰安妇', '韩国')",1,2016Q3
"('部署', '协议')",1,2016Q3
"('战略', '覆盖')",1,2016Q3
"('雷达', '地区')",1,2016Q3
"('雷达', '体系')",1,2016Q3
"('雷达', '覆盖')",1,2016Q3
"('部署', '覆盖')",1,2016Q3
"('系统', '体系')",1,2016Q3
"('系统', '覆盖')",1,2016Q3
"('萨德', '覆盖')",1,2016Q3
"('朝鲜', '战争')",1,2016Q3
"('中国', '战争')",1,2016Q3
"('美国', '战争')",1,2016Q3
"('防御', '战争')",1,2016Q3
"('防御', '朝鲜')",1,2016Q3
"('防御', '中国')",1,2016Q3
"('导弹', '战争')",1,2016Q3
"('技术', '战争')",1,2016Q3
"('雷达', '反导')",1,2016Q3
"('战略', '防御')",1,2016Q3
"('慰安妇', '达成')",1,2016Q3
"('覆盖', '体系')",1,2016Q3
"('慰安妇', '主权')",1,2016Q3
"('慰安妇', '历史')",1,2016Q3
"('慰安妇', '受害者')",1,2016Q3
"('慰安妇', '领土')",1,2016Q3
"('慰安妇', '协议')",1,2016Q3
"('慰安妇', '解决')",1,2016Q3
"('慰安妇', '问题')",1,2016Q3
"('地区', '防御')",1,2016Q3
"('地区', '反导')",1,2016Q3
"('体系', '防御')",1,2016Q3
"('体系', '反导')",1,2016Q3
"('体系', '地区')",1,2016Q3
"('覆盖', '防御')",1,2016Q3
"('覆盖', '反导')",1,2016Q3
"('覆盖', '地区')",1,2016Q3
"('受害者', '法律')",1,2016Q3
"('受害者', '依然')",1,2016Q3
"('受害者', '排除')",1,2016Q3
"('互信', '战略')",1,2016Q3
"('互信', '中国')",1,2016Q3
"('损害', '破坏')",1,2016Q3
"('损害', '东北亚')",1,2016Q3
"('损害', '中国')",1,2016Q3
"('损害', '互信')",1,2016Q3
"('严重', '破坏')",1,2016Q3
"('严重', '中国')",1,2016Q3
"('严重', '互信')",1,2016Q3
"('严重', '损害')",1,2016Q3
"('部署', '破坏')",1,2016Q3
"('韩国', '破坏')",1,2016Q3
"('韩国', '损害')",1,2016Q3
"('萨德', '破坏')",1,2016Q3
"('日', '做出')",1,2016Q3
"('敏感', '做出')",1,2016Q3
"('互信', '东北亚')",1,2016Q3
"('互信', '破坏')",1,2016Q3
"('受害者', '成立')",1,2016Q3
"('中国', '破坏')",1,2016Q3
"('军事', '安全')",1,2016Q3
"('军事', '互信')",1,2016Q3
"('军事', '经济')",1,2016Q3
"('军事', '东亚')",1,2016Q3
"('军事', '中国')",1,2016Q3
"('战略', '互信')",1,2016Q3
"('战略', '经济')",1,2016Q3
"('战略', '东亚')",1,2016Q3
"('韩国', '经济')",1,2016Q3
"('韩国', '东亚')",1,2016Q3
"('韩国', '军事')",1,2016Q3
"('部署', '东亚')",1,2016Q3
"('萨德', '东亚')",1,2016Q3
"('战略', '破坏')",1,2016Q3
"('东北亚', '破坏')",1,2016Q3
"('敏感', '日')",1,2016Q3
"('成立', '做出')",1,2016Q3
"('成立', '日')",1,2016Q3
"('成立', '敏感')",1,2016Q3
"('道歉', '成立')",1,2016Q3
"('道歉', '排除')",1,2016Q3
"('道歉', '依然')",1,2016Q3
"('道歉', '法律')",1,2016Q3
"('日本', '做出')",1,2016Q3
"('日本', '日')",1,2016Q3
"('日本', '敏感')",1,2016Q3
"('日本', '成立')",1,2016Q3
"('日本', '排除')",1,2016Q3
"('日本', '依然')",1,2016Q3
"('日本', '法律')",1,2016Q3
"('日本', '道歉')",1,2016Q3
"('受害者', '做出')",1,2016Q3
"('受害者', '日')",1,2016Q3
"('受害者', '敏感')",1,2016Q3
"('道歉', '敏感')",1,2016Q3
"('道歉', '日')",1,2016Q3
"('道歉', '做出')",1,2016Q3
"('依然', '敏感')",1,2016Q3
"('排除', '做出')",1,2016Q3
"('排除', '日')",1,2016Q3
"('排除', '敏感')",1,2016Q3
"('排除', '成立')",1,2016Q3
"('依然', '做出')",1,2016Q3
"('依然', '日')",1,2016Q3
"('依然', '成立')",1,2016Q3
"('法律', '依然')",1,2016Q3
"('依然', '排除')",1,2016Q3
"('法律', '做出')",1,2016Q3
"('法律', '日')",1,2016Q3
"('法律', '敏感')",1,2016Q3
"('法律', '成立')",1,2016Q3
"('法律', '排除')",1,2016Q3
"('技术', '朝鲜')",1,2016Q3
"('技术', '中国')",1,2016Q3
"('技术', '美国')",1,2016Q3
"('导弹', '平衡')",1,2016Q3
"('军演', '平衡')",1,2016Q3
"('军演', '韩国')",1,2016Q3
"('朝鲜', '平衡')",1,2016Q3
"('朝鲜', '美国')",1,2016Q3
"('朝鲜', '军演')",1,2016Q3
"('系统', '军演')",1,2016Q3
"('部署', '军演')",1,2016Q3
"('萨德', '军演')",1,2016Q3
"('亚太', '南海')",1,2016Q3
"('关系', '南海')",1,2016Q3
"('关系', '亚太')",1,2016Q3
"('月', '南海')",1,2016Q3
"('月', '亚太')",1,2016Q3
"('月', '关系')",1,2016Q3
"('平衡', '南海')",1,2016Q3
"('导弹', '韩国')",1,2016Q3
"('反导', '平衡')",1,2016Q3
"('访问', '日本')",1,2016Q3
"('中国', '访问')",1,2016Q3
"('访问', '博弈')",1,2016Q3
"('访问', '对手')",1,2016Q3
"('访问', '历史')",1,2016Q3
"('访问', '外交')",1,2016Q3
"('韩国', '第一')",1,2016Q3
"('韩国', '关系')",1,2016Q3
"('韩国', '博弈')",1,2016Q3
"('韩国', '对手')",1,2016Q3
"('韩国', '外交')",1,2016Q3
"('韩国', '访问')",1,2016Q3
"('中国', '第一')",1,2016Q3
"('中国', '博弈')",1,2016Q3
"('中国', '对手')",1,2016Q3
"('中国', '历史')",1,2016Q3
"('中国', '外交')",1,2016Q3
"('平衡', '亚太')",1,2016Q3
"('平衡', '关系')",1,2016Q3
"('平衡', '月')",1,2016Q3
"('冷战', '南海')",1,2016Q3
"('美国', '关系')",1,2016Q3
"('美国', '月')",1,2016Q3
"('美国', '冷战')",1,2016Q3
"('年', '部署')",1,2016Q3
"('年', '导弹')",1,2016Q3
"('年', '防御')",1,2016Q3
"('中国', '年')",1,2016Q3
"('美国', '防御')",1,2016Q3
"('美国', '年')",1,2016Q3
"('美国', '萨德')",1,2016Q3
"('军演', '部署')",1,2016Q3
"('军演', '防御')",1,2016Q3
"('军演', '年')",1,2016Q3
"('军演', '中国')",1,2016Q3
"('军演', '萨德')",1,2016Q3
"('美国', '南海')",1,2016Q3
"('东亚', '中国')",1,2016Q3
"('东亚', '战略')",1,2016Q3
"('中国', '南海')",1,2016Q3
"('冷战', '关系')",1,2016Q3
"('冷战', '月')",1,2016Q3
"('战略', '南海')",1,2016Q3
"('战略', '关系')",1,2016Q3
"('战略', '月')",1,2016Q3
"('战略', '冷战')",1,2016Q3
"('中国', '亚太')",1,2016Q3
"('东亚', '冷战')",1,2016Q3
"('中国', '冷战')",1,2016Q3
"('东亚', '南海')",1,2016Q3
"('东亚', '亚太')",1,2016Q3
"('东亚', '关系')",1,2016Q3
"('东亚', '月')",1,2016Q3
"('东亚', '平衡')",1,2016Q3
"('访问', '关系')",1,2016Q3
"('访问', '第一')",1,2016Q3
"('技术', '防御')",1,2016Q3
"('关于', '方面')",1,2016Q3
"('工作', '发射')",1,2016Q3
"('工作', '弹道')",1,2016Q3
"('工作', '行为')",1,2016Q3
"('工作', '方面')",1,2016Q3
"('工作', '朝鲜')",1,2016Q3
"('工作', '关于')",1,2016Q3
"('日本', '发射')",1,2016Q3
"('日本', '弹道')",1,2016Q3
"('日本', '行为')",1,2016Q3
"('日本', '方面')",1,2016Q3
"('日本', '关于')",1,2016Q3
"('日本', '工作')",1,2016Q3
"('上午', '发射')",1,2016Q3
"('上午', '弹道')",1,2016Q3
"('上午', '行为')",1,2016Q3
"('关于', '朝鲜')",1,2016Q3
"('关于', '行为')",1,2016Q3
"('外交', '历史')",1,2016Q3
"('关于', '弹道')",1,2016Q3
"('技术', '导弹')",1,2016Q3
"('系统', '战争')",1,2016Q3
"('系统', '技术')",1,2016Q3
"('部署', '战争')",1,2016Q3
"('部署', '技术')",1,2016Q3
"('萨德', '战争')",1,2016Q3
"('萨德', '技术')",1,2016Q3
"('行为', '发射')",1,2016Q3
"('行为', '弹道')",1,2016Q3
"('方面', '发射')",1,2016Q3
"('方面', '弹道')",1,2016Q3
"('方面', '行为')",1,2016Q3
"('朝鲜', '行为')",1,2016Q3
"('朝鲜', '方面')",1,2016Q3
"('关于', '发射')",1,2016Q3
"('上午', '方面')",1,2016Q3
"('上午', '朝鲜')",1,2016Q3
"('上午', '关于')",1,2016Q3
"('上午', '工作')",1,2016Q3
"('博弈', '关系')",1,2016Q3
"('对手', '第一')",1,2016Q3
"('对手', '日本')",1,2016Q3
"('对手', '关系')",1,2016Q3
"('对手', '博弈')",1,2016Q3
"('历史', '第一')",1,2016Q3
"('历史', '日本')",1,2016Q3
"('历史', '关系')",1,2016Q3
"('历史', '博弈')",1,2016Q3
"('历史', '对手')",1,2016Q3
"('外交', '第一')",1,2016Q3
"('外交', '日本')",1,2016Q3
"('外交', '关系')",1,2016Q3
"('外交', '博弈')",1,2016Q3
"('外交', '对手')",1,2016Q3
"('博弈', '日本')",1,2016Q3
"('博弈', '第一')",1,2016Q3
"('关系', '日本')",1,2016Q3
"('反对', '防御')",1,2016Q3
"('上午', '日本')",1,2016Q3
"('日', '行为')",1,2016Q3
"('日', '方面')",1,2016Q3
"('日', '关于')",1,2016Q3
"('日', '工作')",1,2016Q3
"('日', '上午')",1,2016Q3
"('反对', '导弹')",1,2016Q3
"('关系', '第一')",1,2016Q3
"('日', '防御')",1,2016Q3
"('日', '导弹')",1,2016Q3
"('日', '反对')",1,2016Q3
"('日', '韩国')",1,2016Q3
"('日', '系统')",1,2016Q3
"('日本', '第一')",1,2016Q3
"('中国', '互信')",1,2016Q3
"('东亚', '互信')",1,2016Q3
"('经济', '互信')",1,2016Q3
"('韩国', '李明博')",1,2016Q3
"('问题', '地缘')",1,2016Q3
"('问题', '中国')",1,2016Q3
"('问题', '反导')",1,2016Q3
"('问题', '李明博')",1,2016Q3
"('半岛', '孤立')",1,2016Q3
"('半岛', '地缘')",1,2016Q3
"('半岛', '中国')",1,2016Q3
"('半岛', '反导')",1,2016Q3
"('半岛', '李明博')",1,2016Q3
"('半岛', '韩国')",1,2016Q3
"('半岛', '问题')",1,2016Q3
"('朝鲜', '孤立')",1,2016Q3
"('朝鲜', '地缘')",1,2016Q3
"('朝鲜', '李明博')",1,2016Q3
"('朝鲜', '问题')",1,2016Q3
"('问题', '孤立')",1,2016Q3
"('韩国', '地缘')",1,2016Q3
"('反对', '部署')",1,2016Q3
"('韩国', '孤立')",1,2016Q3
"('战略', '严重')",1,2016Q3
"('战略', '全球')",1,2016Q3
"('安全', '严重')",1,2016Q3
"('安全', '全球')",1,2016Q3
"('东北亚', '严重')",1,2016Q3
"('东北亚', '全球')",1,2016Q3
"('地缘', '孤立')",1,2016Q3
"('中国', '孤立')",1,2016Q3
"('中国', '地缘')",1,2016Q3
"('反导', '孤立')",1,2016Q3
"('反导', '地缘')",1,2016Q3
"('李明博', '孤立')",1,2016Q3
"('李明博', '地缘')",1,2016Q3
"('李明博', '中国')",1,2016Q3
"('李明博', '反导')",1,2016Q3
"('萨德', '孤立')",1,2016Q3
"('萨德', '地缘')",1,2016Q3
"('萨德', '李明博')",1,2016Q3
"('损害', '利益')",1,2016Q3
"('亚太', '全球')",1,2016Q3
"('韩国', '欧洲')",1,2016Q3
"('韩国', '全球')",1,2016Q3
"('韩国', '亚太')",1,2016Q3
"('部署', '欧洲')",1,2016Q3
"('拦截', '导弹')",1,2016Q3
"('拦截', '美国')",1,2016Q3
"('安全', '导弹')",1,2016Q3
"('安全', '拦截')",1,2016Q3
"('安全', '韩国')",1,2016Q3
"('战略', '导弹')",1,2016Q3
"('战略', '拦截')",1,2016Q3
"('战略', '韩国')",1,2016Q3
"('反导', '安全')",1,2016Q3
"('地区', '实现')",1,2016Q3
"('亚太', '构建')",1,2016Q3
"('亚太', '欧洲')",1,2016Q3
"('全球', '构建')",1,2016Q3
"('地区', '反对')",1,2016Q3
"('损害', '反对')",1,2016Q3
"('系统', '利益')",1,2016Q3
"('系统', '损害')",1,2016Q3
"('安全', '损害')",1,2016Q3
"('部署', '利益')",1,2016Q3
"('地区', '利益')",1,2016Q3
"('地区', '损害')",1,2016Q3
"('全球', '欧洲')",1,2016Q3
"('地区', '系统')",1,2016Q3
"('地区', '安全')",1,2016Q3
"('地区', '部署')",1,2016Q3
"('东北亚', '损害')",1,2016Q3
"('东北亚', '系统')",1,2016Q3
"('构建', '欧洲')",1,2016Q3
"('反对', '全球')",1,2016Q3
"('反对', '地区')",1,2016Q3
"('真正', '地区')",1,2016Q3
"('发射', '卫星')",1,2016Q3
"('发射', '导弹')",1,2016Q3
"('安理会', '太空')",1,2016Q3
"('安理会', '谴责')",1,2016Q3
"('安理会', '卫星')",1,2016Q3
"('安理会', '联合国')",1,2016Q3
"('安理会', '导弹')",1,2016Q3
"('安理会', '发射')",1,2016Q3
"('朝鲜', '太空')",1,2016Q3
"('朝鲜', '谴责')",1,2016Q3
"('朝鲜', '卫星')",1,2016Q3
"('朝鲜', '联合国')",1,2016Q3
"('朝鲜', '安理会')",1,2016Q3
"('拦截', '构建')",1,2016Q3
"('美国', '拦截')",1,2016Q3
"('导弹', '构建')",1,2016Q3
"('发射', '联合国')",1,2016Q3
"('发射', '谴责')",1,2016Q3
"('反对', '严重')",1,2016Q3
"('发射', '太空')",1,2016Q3
"('部署', '年')",1,2016Q3
"('部署', '月')",1,2016Q3
"('系统', '协议')",1,2016Q3
"('系统', '月')",1,2016Q3
"('萨德', '协议')",1,2016Q3
"('谴责', '太空')",1,2016Q3
"('卫星', '太空')",1,2016Q3
"('卫星', '谴责')",1,2016Q3
"('联合国', '太空')",1,2016Q3
"('联合国', '谴责')",1,2016Q3
"('联合国', '卫星')",1,2016Q3
"('导弹', '太空')",1,2016Q3
"('导弹', '谴责')",1,2016Q3
"('导弹', '卫星')",1,2016Q3
"('导弹', '联合国')",1,2016Q3
"('防御', '构建')",1,2016Q3
"('防御', '拦截')",1,2016Q3
"('要求', '没有')",1,2016Q3
"('加入', '没有')",1,2016Q3
"('韩国', '评估')",1,2016Q3
"('系统', '没有')",1,2016Q3
"('系统', '要求')",1,2016Q3
"('系统', '评估')",1,2016Q3
"('萨德', '没有')",1,2016Q3
"('萨德', '要求')",1,2016Q3
"('萨德', '评估')",1,2016Q3
"('地区', '严重')",1,2016Q3
"('利益', '严重')",1,2016Q3
"('利益', '地区')",1,2016Q3
"('利益', '部署')",1,2016Q3
"('全球', '严重')",1,2016Q3
"('全球', '地区')",1,2016Q3
"('全球', '部署')",1,2016Q3
"('全球', '利益')",1,2016Q3
"('韩国', '国防部')",1,2016Q3
"('韩国', '要求')",1,2016Q3
"('韩国', '没有')",1,2016Q3
"('评估', '加入')",1,2016Q3
"('加入', '要求')",1,2016Q3
"('国防部', '没有')",1,2016Q3
"('国防部', '要求')",1,2016Q3
"('国防部', '加入')",1,2016Q3
"('评估', '没有')",1,2016Q3
"('评估', '要求')",1,2016Q3
"('评估', '国防部')",1,2016Q3
"('部署', '评估')",1,2016Q3
"('美国', '没有')",1,2016Q3
"('美国', '要求')",1,2016Q3
"('美国', '国防部')",1,2016Q3
"('美国', '评估')",1,2016Q3
"('部署', '没有')",1,2016Q3
"('部署', '要求')",1,2016Q3
"('真正', '实现')",1,2016Q3
"('国家', '实现')",1,2016Q3
"('互信', '安全')",1,2016Q3
"('构建', '支持')",1,2016Q3
"('部署', '支持')",1,2016Q3
"('系统', '支持')",1,2016Q3
"('萨德', '支持')",1,2016Q3
"('霸权', '亚太')",1,2016Q3
"('霸权', '俄罗斯')",1,2016Q3
"('全球', '亚太')",1,2016Q3
"('全球', '俄罗斯')",1,2016Q3
"('全球', '霸权')",1,2016Q3
"('部署', '霸权')",1,2016Q3
"('欧洲', '亚太')",1,2016Q3
"('欧洲', '俄罗斯')",1,2016Q3
"('欧洲', '霸权')",1,2016Q3
"('欧洲', '全球')",1,2016Q3
"('欧洲', '部署')",1,2016Q3
"('美国', '俄罗斯')",1,2016Q3
"('构建', '日本')",1,2016Q3
"('构建', '决定')",1,2016Q3
"('萨德', '形成')",1,2016Q3
"('构建', '东北亚')",1,2016Q3
"('东北亚', '军事')",1,2016Q3
"('决定', '军事')",1,2016Q3
"('决定', '地区')",1,2016Q3
"('决定', '东北亚')",1,2016Q3
"('支持', '军事')",1,2016Q3
"('支持', '地区')",1,2016Q3
"('支持', '东北亚')",1,2016Q3
"('支持', '决定')",1,2016Q3
"('日本', '军事')",1,2016Q3
"('日本', '地区')",1,2016Q3
"('日本', '东北亚')",1,2016Q3
"('日本', '决定')",1,2016Q3
"('日本', '支持')",1,2016Q3
"('构建', '军事')",1,2016Q3
"('构建', '地区')",1,2016Q3
"('系统', '霸权')",1,2016Q3
"('萨德', '霸权')",1,2016Q3
"('反导', '霸权')",1,2016Q3
"('导弹', '正式')",1,2016Q3
"('能力', '朝鲜')",1,2016Q3
"('能力', '中国')",1,2016Q3
"('拦截', '朝鲜')",1,2016Q3
"('拦截', '中国')",1,2016Q3
"('拦截', '能力')",1,2016Q3
"('萨德', '能力')",1,2016Q3
"('部署', '能力')",1,2016Q3
"('反导', '能力')",1,2016Q3
"('导弹', '能力')",1,2016Q3
"('导弹', '萨德')",1,2016Q3
"('系统', '能力')",1,2016Q3
"('日本', '中国')",1,2016Q3
"('日本', '能力')",1,2016Q3
"('日本', '拦截')",1,2016Q3
"('日本', '萨德')",1,2016Q3
"('萨德', '核武器')",1,2016Q3
"('萨德', '正式')",1,2016Q3
"('系统', '核武器')",1,2016Q3
